DigitalClickTime,GazeTime,GazeDistance,TargetX,TargetY
513.3197,327.8271,0.14500078732643698,0.341831386089325,0.647498488426209
489.5423,381.8376,0.125641598460211,0.302289217710495,0.7949970364570621
431.0434,251.4008,0.0119304905821558,0.42091569304466203,0.7949970364570621
470.6096,359.1153,0.392704382244524,0.658168613910675,0.35250148177146895
619.979,304.6916,0.25480934744851197,0.42091569304466203,0.721247792243958
972.6001,556.0428,0.0834443367385041,0.302289217710495,0.5
403.2556,239.9298,0.000920155231209197,0.341831386089325,0.647498488426209
617.1283,285.9187,0.31117112222548604,0.658168613910675,0.7949970364570621
673.1875,358.7297,0.388095984745561,0.341831386089325,0.35250148177146895
429.728,254.2986,0.0370254605896677,0.38137352466583296,0.573749244213104
454.6586,363.5503,0.301616047973378,0.6186264753341669,0.205002963542938
429.8482,357.8325,0.173545000536826,0.302289217710495,0.205002963542938
559.6849,224.3377,0.0193549891165404,0.46045783162117,0.35250148177146895
412.3776,291.8867,0.3409288934510119,0.658168613910675,0.647498488426209
591.5513,267.5046,0.0810797761738778,0.42091569304466203,0.721247792243958
388.157,0.0332,0.0522916475970444,0.539542138576508,0.721247792243958
595.6343,391.7832,0.202845120311397,0.6186264753341669,0.647498488426209
454.0847,263.6748,0.0792224993983983,0.539542138576508,0.647498488426209
422.9425,297.6488,0.15228777334406401,0.5,0.721247792243958
672.9382,383.4043,0.127167208318783,0.38137352466583296,0.426250725984573
620.3804,303.1104,0.297273721176347,0.38137352466583296,0.721247792243958
352.9392,185.5142,0.019384562920189998,0.57908433675766,0.278752207756042
492.0318,370.7438,0.32987895382098603,0.46045783162117,0.7949970364570621
638.854,325.6769,0.076714779094245,0.6186264753341669,0.647498488426209
407.8851,346.852,0.18242701186162502,0.5,0.426250725984573
354.3197,237.1514,0.0365478751433804,0.46045783162117,0.647498488426209
420.5765,238.67700000000002,0.10057722349607598,0.341831386089325,0.721247792243958
423.061,263.2511,0.0558592435903864,0.57908433675766,0.573749244213104
